age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
36,25 - 45,Low,1,0.0,2,0,0,2014-02-10 03:17:30,2014-02-10 08:03:23,False,False,True,False,False,True,True
24,Less than 25,Low,1,-1.0,4,0,0,2013-02-04 03:27:19,2013-02-06 10:01:51,False,False,False,False,False,True,True
25,25 - 45,Medium,1,0.0,6,0,0,2013-01-27 06:04:54,2013-01-29 04:29:16,False,False,False,False,False,True,False
22,Less than 25,Low,0,-1.0,4,0,0,2013-01-31 02:25:40,2013-02-01 08:48:35,False,False,False,False,False,True,False
33,25 - 45,Low,2,0.0,3,0,0,2013-10-08 02:14:25,2013-10-08 11:59:33,False,False,False,False,False,True,True
59,Greater than 45,Low,2,-19.0,1,0,0,2013-11-03 10:51:50,2013-11-22 06:16:52,False,True,False,False,False,True,False
27,25 - 45,Medium,2,-1.0,7,0,0,2013-01-02 07:07:44,2013-03-26 10:38:08,False,False,False,False,False,True,False
29,25 - 45,High,16,-1.0,10,0,0,2013-04-10 04:38:27,2013-04-27 04:55:16,False,False,False,False,False,True,False
24,Less than 25,Medium,3,-1.0,5,0,0,2013-05-08 11:47:13,2013-05-09 07:58:42,False,True,False,False,False,True,False
31,25 - 45,Low,2,0.0,3,0,0,2013-05-10 02:37:25,2013-05-10 08:03:14,False,True,False,False,False,True,True
47,Greater than 45,Low,0,-1.0,1,0,0,2013-04-02 11:45:32,2013-04-03 07:34:16,False,True,False,False,False,False,True
37,25 - 45,Low,0,-1.0,2,0,0,2013-02-09 11:48:32,2013-02-10 08:32:47,False,False,False,True,False,True,False
33,25 - 45,Low,2,-1.0,2,0,0,2013-03-29 10:41:27,2013-03-31 02:30:16,False,True,False,False,False,True,True
25,25 - 45,Medium,2,-1.0,5,0,0,2013-01-02 11:31:06,2013-01-29 09:34:50,False,False,False,False,False,True,False
30,25 - 45,Low,0,-1.0,2,0,0,2013-01-14 07:16:50,2013-01-17 03:17:43,False,False,False,False,False,True,False
29,25 - 45,Low,0,-3.0,4,0,0,2013-04-05 11:21:31,2013-04-06 01:18:28,False,False,False,False,False,False,False
27,25 - 45,Medium,0,0.0,5,0,0,2013-12-06 03:15:24,2013-12-06 09:29:08,False,True,False,False,False,False,False
29,25 - 45,Low,0,-1.0,1,0,0,2014-03-01 02:42:35,2014-03-02 08:38:51,False,False,False,False,False,True,False
67,Greater than 45,Low,0,0.0,1,0,0,2014-01-07 04:54:59,2014-01-07 08:19:22,False,True,False,False,False,True,True
53,Greater than 45,Medium,5,-1.0,6,0,0,2014-02-03 06:26:31,2014-02-05 01:44:53,False,False,False,False,False,False,False
40,25 - 45,Low,3,0.0,4,0,0,2014-01-10 02:56:51,2014-02-19 11:13:51,False,True,False,False,False,True,True
36,25 - 45,Low,0,0.0,1,0,0,2013-08-01 12:11:18,2013-08-01 08:31:19,False,False,False,False,True,True,True
31,25 - 45,Low,2,-1.0,4,0,0,2013-04-28 02:35:06,2013-04-30 03:26:44,False,False,False,False,False,True,True
38,25 - 45,Low,2,-1.0,3,0,0,2013-10-19 06:29:28,2013-10-20 05:02:11,False,True,False,False,False,False,True
69,Greater than 45,Low,0,-3.0,1,0,0,2013-07-07 11:26:52,2013-07-08 08:36:55,False,True,False,False,False,True,True
22,Less than 25,Low,0,-1.0,3,1,1,2013-04-19 11:33:48,2013-04-20 01:40:27,False,False,False,False,False,True,True
33,25 - 45,Low,1,0.0,1,0,0,2014-01-24 02:49:16,2014-01-24 09:38:22,False,True,False,False,False,False,True
46,Greater than 45,Low,0,-1.0,1,0,0,2013-09-19 09:16:58,2013-09-24 12:07:46,False,False,False,False,True,True,False
28,25 - 45,High,14,-1.0,9,0,0,2013-12-30 11:05:49,2013-12-31 07:56:01,False,True,False,False,False,True,False
24,Less than 25,Low,0,-1.0,3,0,0,2014-03-16 10:38:41,2014-03-18 05:32:41,False,False,False,False,False,True,True
38,25 - 45,Low,0,0.0,1,0,0,2013-03-31 03:07:51,2013-04-01 06:36:12,False,False,True,False,False,True,False
24,Less than 25,Low,1,-1.0,3,0,0,2013-12-06 03:59:45,2013-12-07 08:00:48,False,False,False,False,True,True,False
22,Less than 25,Low,0,0.0,3,0,0,2013-05-24 04:43:42,2013-05-28 02:26:27,False,True,False,False,False,True,False
55,Greater than 45,Low,2,-1.0,1,0,0,2013-05-26 09:39:19,2013-05-27 12:50:46,False,False,False,False,False,False,False
22,Less than 25,Low,0,-1.0,3,0,0,2013-04-10 07:51:06,2013-04-11 07:48:52,False,True,False,False,False,True,False
25,25 - 45,Low,0,-2.0,2,0,0,2013-05-26 01:54:05,2013-05-26 09:24:25,False,True,False,False,False,True,True
32,25 - 45,Low,3,-1.0,1,1,1,2013-11-18 10:28:15,2013-11-21 05:15:36,False,False,False,False,False,True,False
29,25 - 45,High,5,-1.0,10,1,0,2013-05-09 01:29:58,2013-05-11 06:16:17,False,False,False,False,False,True,False
55,Greater than 45,Low,1,-1.0,1,0,0,2013-09-09 04:06:52,2013-09-18 10:30:00,False,False,False,False,False,True,False
26,25 - 45,Low,0,-1.0,3,0,0,2013-04-04 10:35:20,2013-04-05 01:26:38,False,True,False,False,False,True,False
31,25 - 45,Medium,0,-2.0,6,1,1,2013-07-09 03:27:31,2013-07-11 01:36:23,False,False,False,False,False,False,True
19,Less than 25,High,0,-1.0,9,1,1,2014-10-07 03:10:54,2014-10-08 08:30:31,False,False,False,False,True,True,True
54,Greater than 45,Low,2,-1.0,1,1,0,2013-03-08 01:01:34,2013-04-16 01:26:45,False,True,False,False,False,True,True
21,Less than 25,Medium,0,-1.0,5,0,0,2013-05-24 12:37:03,2013-05-25 08:02:40,False,True,False,False,False,False,False
27,25 - 45,Medium,0,-1.0,5,0,0,2013-04-29 03:55:56,2013-05-01 03:19:29,False,False,False,False,True,True,True
40,25 - 45,Medium,4,0.0,7,0,0,2013-09-27 01:04:37,2013-09-28 04:31:01,False,True,False,False,False,True,False
23,Less than 25,Medium,2,-2.0,5,1,1,2013-09-03 04:05:37,2013-09-04 08:26:49,False,False,False,False,False,False,False
51,Greater than 45,Low,3,-1.0,2,0,0,2014-01-28 04:06:13,2014-01-29 09:09:45,False,False,False,False,False,True,False
28,25 - 45,Low,3,0.0,2,0,0,2013-04-14 03:12:34,2013-04-14 07:22:40,False,False,False,False,False,True,True
45,Greater than 45,Low,7,-1.0,2,0,0,2013-02-20 05:56:15,2013-02-21 07:41:49,False,True,False,False,False,True,False
24,Less than 25,Medium,3,-1.0,5,1,1,2013-12-22 06:05:43,2013-12-23 07:54:43,False,True,False,False,False,True,True
48,Greater than 45,Low,0,-1.0,1,0,0,2013-09-25 08:20:02,2013-10-28 10:14:25,False,True,False,False,False,True,False
54,Greater than 45,Low,2,-1.0,2,1,1,2013-09-07 05:25:52,2013-09-08 06:43:55,False,False,False,False,True,True,True
63,Greater than 45,Low,2,-1.0,1,0,0,2014-03-28 11:14:31,2014-03-30 04:46:03,False,False,False,False,False,True,True
55,Greater than 45,Low,0,-1.0,1,1,0,2013-01-18 06:53:17,2013-01-19 01:06:33,False,True,False,False,False,True,False
29,25 - 45,Low,0,-1.0,3,0,0,2013-05-22 08:43:56,2013-05-23 08:01:27,False,True,False,False,False,True,True
44,25 - 45,Low,1,-1.0,1,0,0,2013-12-18 07:50:18,2013-12-19 08:37:29,False,False,False,False,False,True,False
21,Less than 25,Medium,1,-1.0,5,0,0,2013-12-12 10:48:59,2013-12-13 08:38:42,False,False,True,False,False,True,False
23,Less than 25,Medium,6,0.0,6,1,1,2013-04-26 05:16:50,2013-04-27 07:43:41,False,False,False,False,False,True,False
41,25 - 45,Medium,1,-1.0,5,0,0,2013-09-07 07:00:04,2013-09-09 03:23:49,False,False,False,False,False,True,True
31,25 - 45,Low,3,-1.0,3,1,1,2013-09-19 06:33:00,2013-10-05 01:36:21,False,False,False,False,False,True,False
55,Greater than 45,Low,0,-1.0,1,0,0,2013-05-09 10:15:50,2013-05-10 08:38:51,False,True,False,False,False,False,True
30,25 - 45,Low,0,-1.0,1,0,0,2013-09-22 01:14:48,2013-09-23 08:25:00,False,False,False,False,True,True,False
26,25 - 45,Low,0,-1.0,2,0,0,2013-05-25 05:26:05,2013-05-27 06:22:44,False,False,False,False,False,True,False
34,25 - 45,Low,0,-1.0,4,0,0,2013-10-02 07:42:44,2013-10-30 09:15:07,False,True,False,False,False,True,False
38,25 - 45,Low,0,-1.0,1,0,0,2013-08-27 12:55:12,2013-08-28 10:01:11,False,True,False,False,False,True,True
24,Less than 25,Low,0,0.0,2,0,0,2013-01-03 12:11:06,2013-01-03 07:16:21,False,False,False,False,False,True,False
33,25 - 45,Low,3,0.0,3,0,0,2013-03-30 03:59:43,2013-03-30 08:08:08,False,True,False,False,False,True,True
59,Greater than 45,Low,1,-1.0,1,0,0,2013-04-26 10:39:22,2013-04-27 01:07:17,False,False,True,False,False,True,True
24,Less than 25,Medium,0,0.0,5,0,0,2013-04-26 05:00:40,2013-04-26 08:04:26,False,False,False,False,True,False,False
38,25 - 45,Low,2,0.0,2,0,0,2013-10-07 03:09:55,2013-11-05 11:20:31,False,False,True,False,False,True,True
28,25 - 45,Low,0,-1.0,2,1,1,2014-10-25 08:45:48,2014-10-26 08:24:24,False,True,False,False,False,True,False
39,25 - 45,High,10,-1.0,9,0,0,2013-01-11 12:37:30,2013-02-21 07:26:22,False,False,False,False,False,True,True
26,25 - 45,High,1,-1.0,8,1,1,2014-07-14 06:15:12,2014-07-16 02:43:22,False,False,False,False,False,True,True
32,25 - 45,Low,0,-1.0,2,0,0,2014-02-04 12:32:17,2014-02-05 09:57:20,False,False,False,False,False,False,True
26,25 - 45,High,4,-1.0,8,1,1,2014-05-22 04:00:39,2014-05-23 01:52:25,False,False,False,False,False,False,False
22,Less than 25,Low,1,-4.0,4,0,0,2013-03-21 09:23:27,2013-03-22 08:46:08,False,False,True,False,False,False,False
25,25 - 45,Medium,6,-1.0,7,1,1,2014-09-30 08:47:42,2014-10-02 08:08:10,False,False,False,False,False,True,True
27,25 - 45,Low,3,-1.0,2,0,0,2014-03-01 05:05:24,2014-03-02 08:32:37,False,False,False,False,False,True,True
29,25 - 45,Low,2,-24.0,2,0,0,2013-10-15 09:16:10,2013-11-07 08:56:00,False,True,False,False,False,True,False
21,Less than 25,High,3,-3.0,9,1,1,2013-03-05 08:54:54,2013-03-06 11:00:34,False,False,False,False,False,True,False
54,Greater than 45,Low,0,-1.0,1,0,0,2013-01-26 07:42:36,2013-01-27 01:56:31,False,True,False,False,False,True,True
32,25 - 45,Low,1,-1.0,2,0,0,2014-01-16 11:12:39,2014-01-17 09:32:03,False,False,False,False,False,True,False
60,Greater than 45,,0,-1.0,-1,0,0,2013-02-07 09:00:40,2013-02-08 08:10:45,False,True,False,False,False,True,False
30,25 - 45,Low,0,-7.0,3,0,0,2014-02-05 05:34:10,2014-02-11 09:01:58,False,True,False,False,False,True,False
60,Greater than 45,Low,12,-1.0,3,0,0,2013-05-02 10:16:05,2013-05-03 12:40:40,False,False,False,False,False,True,False
41,25 - 45,Low,0,0.0,1,0,0,2014-01-07 04:31:06,2014-01-08 03:21:00,False,False,False,False,False,True,True
48,Greater than 45,Medium,12,0.0,5,0,0,2013-03-16 03:19:01,2013-03-17 08:00:36,False,False,False,False,True,True,False
25,25 - 45,Low,0,0.0,2,1,1,2014-03-22 02:24:16,2014-06-20 08:29:13,False,False,False,False,False,True,False
25,25 - 45,Medium,2,-1.0,6,0,0,2013-02-22 09:54:24,2013-02-23 08:54:17,False,False,False,False,False,True,False
34,25 - 45,Low,0,-3.0,1,0,0,2014-03-14 08:24:54,2014-03-15 11:00:52,False,False,False,False,False,True,False
42,25 - 45,Low,6,-4.0,3,0,0,2013-09-13 12:01:41,2013-09-13 09:01:37,False,True,False,False,False,True,False
26,25 - 45,Low,1,-1.0,2,0,0,2013-09-08 05:10:12,2013-09-09 08:57:08,False,False,False,False,False,False,True
45,Greater than 45,Low,0,-1.0,1,0,0,2013-01-04 05:56:18,2013-01-05 07:57:29,False,True,False,False,False,True,True
21,Less than 25,High,2,-1.0,9,0,0,2013-10-19 07:50:05,2013-10-20 08:38:22,False,False,False,False,False,False,False
21,Less than 25,High,2,0.0,10,1,1,2013-09-13 06:24:14,2013-09-14 04:42:09,False,False,False,False,False,True,False
37,25 - 45,Medium,0,-1.0,5,0,0,2013-02-18 12:07:07,2013-06-25 07:31:42,False,True,False,False,False,True,False
34,25 - 45,Medium,3,-1.0,5,0,0,2013-12-26 08:22:16,2013-12-27 07:03:25,False,True,False,False,False,True,True
26,25 - 45,Low,0,-1.0,2,0,0,2013-01-01 05:21:55,2013-01-02 01:16:14,False,True,False,False,False,True,True
29,25 - 45,Low,0,0.0,2,0,0,2013-08-07 04:13:32,2013-08-08 01:51:29,False,False,False,False,False,True,True
29,25 - 45,Low,0,-2.0,3,0,0,2013-07-06 01:44:27,2013-07-07 01:34:55,False,True,False,False,False,True,True
22,Less than 25,Low,0,0.0,4,0,0,2013-10-14 04:47:15,2013-10-15 04:13:04,False,True,False,False,False,True,True
29,25 - 45,Low,0,-1.0,2,0,0,2013-04-14 09:00:15,2013-04-15 08:50:37,False,True,False,False,False,True,False
49,Greater than 45,Low,0,0.0,1,0,0,2013-08-02 04:43:01,2013-08-02 08:31:32,False,True,False,False,False,True,True
23,Less than 25,Low,0,-1.0,2,1,1,2014-11-27 03:02:28,2014-11-28 01:33:26,False,False,False,False,False,True,False
62,Greater than 45,Low,0,-2.0,1,0,0,2013-11-04 01:53:24,2013-11-05 07:23:37,False,False,True,False,False,True,True
26,25 - 45,Medium,1,-1.0,6,0,0,2013-08-21 04:14:04,2013-08-22 07:41:00,False,False,False,False,False,True,False
42,25 - 45,Low,0,-1.0,1,0,0,2014-03-15 05:38:42,2014-03-16 07:22:05,False,True,False,False,False,False,True
69,Greater than 45,Low,3,0.0,1,0,0,2013-08-07 02:40:49,2013-08-07 08:00:30,False,False,False,False,False,True,True
46,Greater than 45,Low,0,-1.0,1,0,0,2014-03-21 09:47:15,2014-03-22 10:57:18,False,False,False,False,False,False,False
40,25 - 45,Low,4,-1.0,4,1,0,2013-01-09 03:40:18,2013-01-11 06:28:12,False,True,False,False,False,False,False
26,25 - 45,High,24,0.0,10,1,1,2013-03-01 01:25:58,2013-03-01 08:28:35,False,False,False,False,False,True,False
42,25 - 45,Low,1,-1.0,1,0,0,2014-02-01 11:16:39,2014-02-04 05:23:00,False,True,False,False,False,True,True
40,25 - 45,Low,1,-1.0,4,0,0,2013-12-23 09:56:19,2013-12-25 01:50:51,False,True,False,False,False,True,True
43,25 - 45,Low,1,-3.0,1,0,0,2014-02-21 10:15:16,2014-02-22 08:01:25,False,False,False,False,True,True,False
32,25 - 45,Low,0,0.0,1,0,0,2014-03-07 07:10:24,2014-03-17 07:16:22,False,False,True,False,False,False,True
26,25 - 45,Low,0,-1.0,4,1,1,2013-02-01 06:04:12,2013-02-02 05:16:40,False,False,False,False,False,True,True
23,Less than 25,Medium,2,-1.0,5,0,0,2013-08-14 09:28:22,2013-08-16 10:44:46,False,False,True,False,False,True,False
24,Less than 25,Medium,0,-1.0,7,0,0,2013-08-22 07:13:26,2013-08-23 07:19:05,False,False,False,False,False,False,False
57,Greater than 45,Low,4,-1.0,2,0,0,2013-03-14 11:21:16,2013-11-27 06:50:42,False,True,False,False,False,False,False
37,25 - 45,Low,2,-12.0,2,0,0,2013-08-04 08:19:11,2013-08-16 10:55:25,False,True,False,False,False,True,True
25,25 - 45,High,11,-1.0,9,1,1,2013-05-20 05:02:22,2013-05-27 02:35:13,False,False,False,False,False,True,False
53,Greater than 45,Low,3,-1.0,2,0,0,2013-05-22 02:23:12,2013-05-24 09:54:10,False,False,False,False,False,False,False
36,25 - 45,Medium,0,-1.0,7,1,1,2013-10-13 05:56:25,2013-10-14 02:07:16,False,False,False,False,False,True,True
39,25 - 45,Low,0,-1.0,1,0,0,2013-08-24 11:36:32,2013-08-25 08:34:53,False,True,False,False,False,True,True
38,25 - 45,Low,2,-1.0,1,0,0,2014-03-26 05:07:09,2014-03-27 01:44:46,False,False,False,False,True,True,False
22,Less than 25,High,0,0.0,8,0,0,2013-04-07 02:58:17,2013-04-08 03:59:46,False,True,False,False,False,True,False
29,25 - 45,Medium,1,7.0,5,0,0,2013-08-21 12:34:09,2014-02-17 03:11:38,False,False,False,False,False,False,False
28,25 - 45,High,5,0.0,9,1,0,2013-02-13 02:14:41,2013-04-05 08:12:59,False,False,False,False,False,True,False
58,Greater than 45,Low,1,-1.0,1,0,0,2013-01-11 05:59:50,2013-01-14 11:02:16,False,True,False,False,False,True,False
30,25 - 45,Medium,1,0.0,7,0,0,2013-03-04 03:53:19,2013-03-05 01:59:42,False,False,False,False,False,True,True
35,25 - 45,Low,0,-1.0,4,0,0,2013-10-13 05:47:56,2013-10-14 05:04:52,False,False,False,False,False,False,True
30,25 - 45,Low,0,-1.0,1,0,0,2014-03-30 05:12:07,2014-03-31 01:48:57,False,False,False,False,False,True,True
30,25 - 45,High,1,0.0,9,0,0,2013-09-23 12:16:20,2013-09-23 08:15:00,False,False,False,False,False,True,False
56,Greater than 45,Low,0,-1.0,1,0,0,2013-04-30 10:09:35,2013-05-06 09:12:18,False,False,False,False,False,True,False
33,25 - 45,Medium,1,-1.0,7,0,0,2013-09-12 10:04:43,2013-12-06 04:12:00,False,True,False,False,False,False,False
56,Greater than 45,Low,1,-1.0,1,0,0,2013-02-02 06:39:31,2013-02-03 07:26:51,False,True,False,False,False,True,True
57,Greater than 45,Low,0,-1.0,1,0,0,2013-03-04 07:27:27,2013-03-05 02:00:07,False,False,False,False,True,True,True
23,Less than 25,Low,0,0.0,4,0,0,2013-08-16 01:18:50,2013-08-16 01:33:22,False,True,False,False,False,True,False
23,Less than 25,High,1,0.0,8,0,0,2013-02-12 02:32:57,2013-02-14 03:14:28,False,False,False,False,False,True,False
52,Greater than 45,Low,1,1.0,1,1,1,2013-06-04 11:14:23,2013-08-14 08:45:53,False,False,False,False,False,True,True
24,Less than 25,Medium,0,0.0,7,0,0,2013-04-20 04:53:06,2013-04-22 05:17:41,False,False,False,False,False,False,False
28,25 - 45,Medium,5,-1.0,6,0,0,2013-01-23 11:19:27,2013-02-20 07:44:00,False,False,False,False,False,True,True
30,25 - 45,Medium,6,-1.0,5,1,1,2013-01-23 04:50:53,2013-01-26 03:15:43,False,False,False,False,False,True,False
36,25 - 45,Medium,0,-1.0,7,0,0,2013-05-05 08:31:15,2013-05-17 08:35:57,False,False,False,False,False,False,False
25,25 - 45,Low,0,-1.0,3,0,0,2013-02-16 11:55:29,2013-02-18 02:30:55,False,False,False,False,False,True,True
42,25 - 45,Medium,2,-1.0,5,0,0,2013-11-18 05:25:49,2013-11-19 02:03:11,False,False,False,False,False,True,False
49,Greater than 45,Low,2,-1.0,3,0,0,2013-09-18 08:32:20,2013-12-09 08:40:42,False,True,False,False,False,False,True
33,25 - 45,Medium,5,-1.0,7,0,0,2013-09-19 10:53:46,2014-03-25 03:47:18,False,False,False,False,False,False,False
32,25 - 45,Low,0,-1.0,1,0,0,2013-02-23 05:11:38,2013-02-24 06:41:29,False,True,False,False,False,False,True
34,25 - 45,Medium,3,-1.0,5,0,0,2013-08-04 09:41:27,2013-08-14 10:01:13,False,True,False,False,False,False,True
28,25 - 45,Low,3,-1.0,3,0,0,2014-02-12 07:14:00,2014-02-13 09:25:50,False,True,False,False,False,True,False
26,25 - 45,Low,2,0.0,1,0,0,2014-02-11 12:38:04,2014-02-11 08:51:19,False,False,True,False,False,True,True
23,Less than 25,High,0,-1.0,8,0,0,2013-11-23 05:23:08,2013-11-26 09:28:08,False,False,False,False,False,True,True
23,Less than 25,Low,0,-1.0,4,0,0,2013-04-26 09:39:57,2013-04-27 01:16:31,False,False,False,False,False,True,False
44,25 - 45,Low,2,-1.0,2,0,0,2013-02-14 06:58:25,2013-02-16 01:33:11,False,False,False,False,False,True,False
23,Less than 25,High,4,0.0,9,1,1,2013-04-08 12:39:29,2013-10-18 05:35:27,False,False,False,False,False,True,False
22,Less than 25,Medium,0,-1.0,5,0,0,2013-11-26 06:06:07,2013-12-31 07:52:49,False,False,False,False,False,True,False
41,25 - 45,Low,0,0.0,1,0,0,2013-01-29 03:02:10,2013-01-29 08:32:31,False,True,False,False,False,True,True
37,25 - 45,Low,0,-3.0,3,0,0,2013-05-17 09:06:49,2013-05-18 08:14:43,False,False,False,False,False,False,False
46,Greater than 45,Low,1,-1.0,1,0,0,2013-09-09 10:34:11,2013-09-10 07:10:48,False,False,False,False,True,False,False
22,Less than 25,High,3,-1.0,8,1,1,2014-02-05 03:18:50,2014-03-03 08:00:17,False,False,False,False,False,True,False
39,25 - 45,Low,1,-1.0,4,0,0,2013-10-02 05:59:48,2013-10-03 07:59:23,False,False,False,False,False,True,False
33,25 - 45,Low,0,-2.0,1,0,0,2014-03-22 09:56:34,2014-03-23 09:11:43,False,True,False,False,False,True,True
20,Less than 25,Low,0,-1.0,3,0,0,2013-09-10 10:25:50,2013-09-11 01:42:53,False,True,False,False,False,True,False
46,Greater than 45,Low,1,-2.0,1,0,0,2013-07-24 11:48:45,2013-07-26 10:35:23,False,True,False,False,False,True,True
53,Greater than 45,Low,1,-1.0,1,0,0,2013-04-04 11:14:20,2013-04-05 09:47:00,False,True,False,False,False,True,True
38,25 - 45,Low,0,-7.0,1,0,0,2013-10-25 02:52:06,2013-11-01 10:33:01,False,True,False,False,False,True,False
49,Greater than 45,Low,1,0.0,1,0,0,2013-01-12 04:12:16,2013-01-16 08:38:51,False,True,False,False,False,True,True
47,Greater than 45,Low,1,-1.0,1,0,0,2014-01-23 06:45:57,2014-01-24 11:04:07,False,True,False,False,False,True,False
24,Less than 25,Low,1,-1.0,3,0,0,2013-01-21 11:07:10,2013-01-22 01:58:45,False,False,False,False,False,True,True
24,Less than 25,Medium,1,-1.0,7,0,0,2013-01-04 03:20:01,2013-02-06 10:00:42,False,False,False,False,False,True,False
24,Less than 25,High,3,-1.0,8,0,0,2013-01-24 01:05:25,2013-01-24 02:11:02,False,False,False,False,False,False,False
69,Greater than 45,Low,0,0.0,1,0,0,2014-02-17 12:41:46,2014-02-17 10:01:43,False,False,True,False,False,False,True
34,25 - 45,Low,6,-1.0,3,0,0,2013-04-29 08:31:32,2013-04-30 01:17:31,False,False,False,False,False,False,False
24,Less than 25,Low,1,-1.0,2,1,1,2014-04-12 12:19:56,2014-04-13 09:21:08,False,False,False,False,False,True,True
28,25 - 45,Low,0,0.0,2,0,0,2013-12-19 03:23:34,2013-12-20 02:03:00,False,False,False,False,False,False,True
37,25 - 45,High,1,-1.0,10,0,0,2013-04-01 05:11:13,2013-04-04 08:57:34,False,False,False,False,False,True,False
31,25 - 45,Low,5,-1.0,4,1,0,2013-12-16 07:40:55,2013-12-18 10:47:22,False,False,False,False,False,True,False
47,Greater than 45,Low,7,-1.0,1,1,1,2013-04-08 07:37:52,2013-06-04 07:39:04,False,False,False,False,False,True,False
55,Greater than 45,Low,0,-1.0,1,1,1,2013-12-22 12:42:17,2013-12-22 01:00:00,False,True,False,False,False,True,True
33,25 - 45,Low,0,-2.0,1,0,0,2013-09-15 11:15:31,2013-09-16 02:27:48,False,True,False,False,False,False,True
34,25 - 45,Low,0,-1.0,3,1,0,2013-02-23 03:07:35,2013-02-24 06:13:24,False,False,False,False,False,False,True
35,25 - 45,Low,2,-1.0,3,0,0,2014-02-13 01:00:49,2014-02-14 01:28:38,False,True,False,False,False,True,False
27,25 - 45,Low,0,-1.0,3,0,0,2014-01-23 08:08:50,2014-01-24 10:07:59,False,False,False,False,False,False,True
39,25 - 45,Low,3,-1.0,4,1,0,2013-04-17 09:27:09,2013-04-20 07:47:57,False,True,False,False,False,True,False
68,Greater than 45,Low,4,-1.0,1,0,0,2014-02-09 03:36:05,2014-02-20 08:48:46,False,True,False,False,False,True,True
20,Less than 25,High,0,-1.0,8,0,0,2013-11-18 07:33:48,2013-12-18 09:34:42,False,False,False,False,False,True,False
32,25 - 45,Medium,0,0.0,5,0,0,2013-09-04 02:13:30,2013-09-11 04:08:12,False,True,False,False,False,True,False
49,Greater than 45,Low,0,-1.0,2,0,0,2013-05-21 07:55:37,2013-05-22 08:28:30,False,False,True,False,False,True,True
50,Greater than 45,Low,7,-1.0,2,0,0,2013-02-04 07:31:30,2013-02-05 01:26:00,False,False,False,False,False,True,False
24,Less than 25,Low,3,-1.0,4,0,0,2014-03-04 11:56:23,2014-03-06 04:15:00,False,True,False,False,False,True,True
25,25 - 45,Low,0,0.0,3,0,0,2013-09-06 01:00:30,2013-09-06 09:12:00,False,False,False,False,False,True,False
26,25 - 45,Medium,0,-1.0,5,0,0,2014-01-31 07:36:44,2014-02-01 08:44:54,False,True,False,False,False,True,True
24,Less than 25,Low,2,-1.0,2,0,0,2013-09-11 05:34:21,2013-09-12 08:29:00,False,True,False,False,False,True,False
27,25 - 45,Low,0,-1.0,2,0,0,2013-04-15 06:32:03,2013-05-29 01:43:59,False,True,False,False,False,True,False
29,25 - 45,High,7,-1.0,10,1,1,2014-06-07 01:31:38,2014-06-08 08:07:43,False,True,False,False,False,True,True
31,25 - 45,Low,0,-1.0,1,0,0,2013-10-27 01:53:54,2013-10-29 08:51:33,False,False,False,False,False,False,False
34,25 - 45,Low,0,0.0,1,0,0,2013-03-31 12:16:34,2013-03-31 05:04:52,False,False,False,False,False,True,False
33,25 - 45,High,14,-1.0,8,1,1,2014-01-18 09:19:00,2014-01-19 08:18:53,False,False,False,False,False,True,False
58,Greater than 45,Medium,4,0.0,5,1,1,2014-11-13 11:35:04,2014-11-14 09:12:36,False,True,False,False,False,True,False
24,Less than 25,Medium,1,-1.0,6,0,0,2013-09-20 03:56:36,2013-09-21 08:41:09,False,False,False,False,False,True,True
35,25 - 45,Low,0,0.0,2,0,0,2013-11-27 12:01:59,2013-11-28 02:20:19,False,True,False,False,False,True,False
31,25 - 45,High,13,-1.0,9,1,1,2014-10-22 08:58:25,2014-10-24 04:21:11,False,False,False,False,False,True,False
47,Greater than 45,Low,3,-1.0,1,0,0,2013-01-10 04:27:00,2013-01-12 05:11:50,False,True,False,False,False,True,False
25,25 - 45,Low,0,-1.0,3,0,0,2013-10-07 07:18:19,2013-10-08 03:39:39,False,False,True,False,False,True,False
38,25 - 45,High,17,-1.0,10,0,0,2013-08-17 04:00:03,2014-02-13 10:28:00,False,True,False,False,False,True,False
34,25 - 45,Low,0,0.0,1,0,0,2013-04-01 04:50:00,2013-04-01 06:11:43,False,False,True,False,False,True,True
51,Greater than 45,Low,3,-1.0,1,0,0,2013-09-09 08:22:20,2013-09-12 08:28:20,False,False,False,False,False,True,False
22,Less than 25,Medium,0,-1.0,7,1,1,2013-01-17 01:22:02,2013-03-08 04:39:17,False,False,False,False,False,True,False
47,Greater than 45,Low,5,0.0,3,1,1,2013-08-14 05:45:53,2013-08-14 09:05:13,False,True,False,False,False,True,True
28,25 - 45,Low,0,0.0,4,0,0,2013-03-13 02:29:55,2013-03-13 08:19:55,False,False,False,False,False,True,False
50,Greater than 45,Low,0,-2.0,1,0,0,2013-09-21 08:09:22,2013-09-22 06:17:33,False,True,False,False,False,True,True
45,Greater than 45,Low,1,-2.0,1,0,0,2014-02-08 05:55:50,2014-02-09 08:45:07,False,True,False,False,False,True,True
25,25 - 45,Low,0,0.0,2,0,0,2013-12-06 03:45:12,2013-12-07 09:02:36,False,False,False,False,False,True,True
21,Less than 25,Low,0,-1.0,4,0,0,2014-03-24 07:15:06,2014-03-25 01:35:56,False,False,False,False,False,True,False
