age,age_cat,score_text,priors_count,days_b_screening_arrest,decile_score,is_recid,two_year_recid,c_jail_in,c_jail_out,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,sex_Male,c_charge_degree_M
31,25 - 45,Low,4,-1.0,3,1,1,2013-08-11 01:32:33,2013-08-12 01:59:39,False,False,False,False,False,True,True
29,25 - 45,High,3,-1.0,8,1,1,2013-12-06 03:58:46,2014-02-04 09:32:08,False,False,False,False,False,True,True
32,25 - 45,High,0,-1.0,9,0,0,2013-08-16 11:16:03,2013-08-17 09:02:19,False,False,False,False,False,True,True
23,Less than 25,Medium,0,-2.0,6,1,1,2013-06-09 12:16:01,2013-06-11 01:19:44,False,False,True,False,False,False,False
59,Greater than 45,High,8,-23.0,8,1,1,2013-06-16 12:08:58,2013-06-25 08:00:23,False,False,False,False,False,True,False
30,25 - 45,Medium,1,-1.0,6,1,1,2013-02-07 03:51:09,2013-02-08 02:09:27,False,False,False,False,False,True,False
26,25 - 45,Low,0,0.0,3,0,0,2014-03-24 02:58:23,2014-03-24 08:45:46,False,False,True,False,False,False,True
35,25 - 45,Low,2,0.0,2,1,1,2013-08-27 01:13:03,2013-09-30 06:47:08,False,True,False,False,False,True,True
23,Less than 25,High,2,-1.0,9,0,0,2013-05-08 10:09:34,2013-07-19 06:36:57,False,False,False,False,False,True,False
45,Greater than 45,Low,3,-1.0,3,1,1,2013-05-21 11:38:18,2013-08-22 09:33:30,False,True,False,False,False,True,True
31,25 - 45,Low,0,-1.0,2,0,0,2014-01-04 09:31:56,2014-01-05 01:37:46,False,False,False,False,False,False,True
34,25 - 45,High,27,-1.0,9,1,1,2014-01-12 03:07:09,2014-05-10 05:12:05,False,False,False,False,False,True,False
38,25 - 45,Low,2,-1.0,1,0,0,2013-08-10 01:32:23,2013-08-11 07:07:19,False,True,False,False,False,True,True
29,25 - 45,High,11,-1.0,8,0,0,2013-11-02 11:52:10,2013-11-03 07:25:02,False,False,False,False,False,False,False
41,25 - 45,Low,0,-1.0,1,0,0,2013-11-02 04:53:44,2013-11-03 12:58:20,False,True,False,False,False,True,False
32,25 - 45,High,19,-1.0,10,1,1,2014-02-10 06:04:29,2014-02-25 05:50:02,False,False,False,False,False,True,False
52,Greater than 45,Medium,13,-1.0,7,1,1,2013-05-14 09:51:40,2013-05-16 03:32:12,False,False,False,False,True,True,False
27,25 - 45,Medium,9,-1.0,7,1,1,2014-10-14 04:18:35,2014-10-15 03:50:49,False,False,False,False,False,True,False
34,25 - 45,Low,1,-17.0,1,0,0,2013-05-24 11:07:40,2013-05-26 01:55:21,False,False,False,False,False,True,False
28,25 - 45,Low,3,0.0,3,1,1,2014-01-13 12:15:45,2014-01-13 02:23:15,False,False,False,False,False,True,True
28,25 - 45,Low,0,-1.0,2,0,0,2013-04-04 03:19:29,2013-04-06 12:28:11,False,False,True,False,False,False,False
25,25 - 45,Low,1,0.0,3,1,1,2013-05-16 03:10:52,2013-05-16 08:34:08,False,True,False,False,False,True,True
29,25 - 45,Low,0,-3.0,3,0,0,2013-05-31 11:18:22,2013-06-01 09:00:05,False,False,True,False,False,False,True
23,Less than 25,Medium,0,-1.0,5,0,0,2013-10-29 06:06:57,2013-10-31 02:30:08,False,False,False,False,False,True,False
29,25 - 45,Low,2,-1.0,1,0,0,2014-03-16 09:38:22,2014-03-17 02:19:07,False,False,False,False,False,True,True
56,Greater than 45,Low,6,-1.0,2,1,1,2014-04-11 06:18:15,2014-04-13 05:08:38,False,False,False,False,True,True,False
48,Greater than 45,High,23,-1.0,8,1,1,2013-02-08 07:54:34,2014-02-04 06:26:47,False,True,False,False,False,True,False
23,Less than 25,Medium,3,-1.0,5,1,1,2013-08-07 08:54:38,2013-08-13 10:05:00,False,False,False,False,False,True,False
24,Less than 25,Low,1,-1.0,4,1,1,2014-01-30 11:29:50,2014-01-31 08:13:34,False,False,False,False,False,True,True
25,25 - 45,Low,0,0.0,1,0,0,2013-12-20 03:36:29,2013-12-20 02:06:03,False,False,False,False,True,True,True
24,Less than 25,Low,1,0.0,4,0,0,2013-01-21 11:48:52,2013-02-01 08:09:36,False,False,True,False,False,True,False
35,25 - 45,High,23,-1.0,9,1,1,2014-10-22 09:03:28,2014-10-23 10:13:52,False,False,False,False,False,True,False
21,Less than 25,Low,0,-1.0,4,0,0,2013-02-05 07:50:29,2013-02-06 02:23:08,False,True,False,False,False,True,False
35,25 - 45,Low,1,-1.0,1,1,1,2014-09-13 09:24:44,2014-09-14 01:19:10,False,False,True,False,False,True,True
60,Greater than 45,Low,1,-1.0,1,0,0,2014-02-22 05:53:23,2014-02-23 08:19:26,False,False,False,False,True,True,True
30,25 - 45,High,0,0.0,8,0,0,2013-02-13 04:01:09,2013-02-13 08:39:18,False,True,False,False,False,False,True
30,25 - 45,High,14,-1.0,9,1,1,2013-04-30 02:58:28,2013-05-02 04:38:53,False,False,False,False,False,True,False
30,25 - 45,Low,3,-1.0,4,0,0,2013-03-26 09:34:36,2013-03-27 01:22:00,False,True,False,False,False,True,True
37,25 - 45,Low,0,-1.0,2,0,0,2013-02-09 11:48:32,2013-02-10 08:32:47,False,False,False,True,False,True,False
60,Greater than 45,Low,1,-1.0,1,0,0,2014-03-02 12:41:55,2014-03-03 08:09:50,False,True,False,False,False,True,False
38,25 - 45,Low,5,-11.0,1,1,1,2013-11-25 08:29:57,2013-11-28 12:12:28,False,True,False,False,False,True,False
22,Less than 25,Medium,0,0.0,6,1,1,2013-03-20 04:57:45,2013-03-20 08:02:31,False,True,False,False,False,True,True
48,Greater than 45,Low,7,-1.0,4,1,1,2013-05-25 04:11:25,2013-05-29 11:55:15,False,False,False,False,False,True,True
29,25 - 45,Low,1,-1.0,2,0,0,2013-08-01 06:50:52,2013-08-02 02:08:47,False,False,False,False,False,False,True
48,Greater than 45,Low,1,0.0,1,1,1,2013-12-10 03:46:31,2013-12-11 03:41:00,False,False,True,False,False,True,True
41,25 - 45,Low,0,-1.0,1,0,0,2013-01-26 05:52:41,2013-01-27 08:13:40,False,True,False,False,False,True,False
40,25 - 45,High,15,-1.0,8,0,0,2013-04-10 11:19:32,2013-06-04 05:08:34,False,False,False,False,False,True,False
21,Less than 25,Low,0,-2.0,3,1,1,2013-07-06 11:29:26,2013-07-07 07:24:04,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-1.0,1,0,0,2013-01-17 04:06:24,2013-01-17 08:06:48,False,True,False,False,False,False,True
26,25 - 45,Medium,6,-1.0,6,0,0,2013-08-21 12:18:44,2013-08-23 04:24:07,False,False,False,False,False,True,False
30,25 - 45,Low,0,-1.0,2,0,0,2013-09-24 03:13:59,2013-09-24 08:14:17,False,True,False,False,False,True,True
20,Less than 25,Medium,0,-1.0,6,1,1,2014-01-25 09:23:28,2014-01-26 08:05:12,False,False,False,False,True,True,True
24,Less than 25,Medium,0,-1.0,5,1,1,2013-11-13 08:08:42,2013-11-14 08:11:27,False,False,False,False,False,True,True
60,Greater than 45,Low,4,-1.0,1,0,0,2013-11-25 05:03:19,2013-11-26 08:38:12,False,False,False,False,True,True,False
59,Greater than 45,Medium,15,-1.0,6,1,1,2014-03-11 09:33:06,2014-03-26 05:34:47,False,False,False,False,False,True,True
28,25 - 45,High,14,-1.0,9,0,0,2013-12-30 11:05:49,2013-12-31 07:56:01,False,True,False,False,False,True,False
22,Less than 25,Low,1,-1.0,2,0,0,2013-05-15 12:16:21,2013-05-16 09:03:09,False,False,False,False,False,True,False
30,25 - 45,High,5,-1.0,8,1,1,2013-01-04 08:12:30,2013-01-10 01:43:15,False,False,False,False,True,True,True
28,25 - 45,Medium,3,-1.0,7,1,1,2013-01-29 07:31:46,2013-03-07 08:21:40,False,True,False,False,False,True,False
38,25 - 45,Low,10,0.0,4,1,1,2013-03-18 03:51:57,2013-03-18 02:08:29,False,True,False,False,False,True,False
56,Greater than 45,Medium,7,-1.0,6,1,1,2013-04-03 04:08:42,2013-10-14 08:41:24,False,True,False,False,False,True,False
26,25 - 45,High,6,-1.0,10,1,1,2014-12-29 03:29:14,2015-01-02 11:16:53,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-1.0,1,1,1,2014-01-12 08:37:58,2014-01-13 02:00:36,False,True,False,False,False,False,True
27,25 - 45,Low,0,-1.0,2,1,1,2014-06-25 09:14:22,2014-06-26 09:01:39,False,True,False,False,False,True,False
29,25 - 45,High,7,-2.0,9,1,1,2013-09-21 10:15:56,2013-09-22 02:13:54,False,False,True,False,False,True,False
58,Greater than 45,Low,3,0.0,4,1,1,2013-09-26 03:32:21,2013-10-11 09:41:23,False,True,False,False,False,True,False
24,Less than 25,Low,1,0.0,2,1,1,2013-09-15 03:47:52,2013-09-16 06:50:10,False,True,False,False,False,True,True
24,Less than 25,Medium,2,-1.0,7,1,1,2013-03-22 08:49:07,2013-04-01 08:57:07,False,True,False,False,False,True,False
52,Greater than 45,Low,0,-1.0,1,0,0,2013-11-15 11:16:23,2013-11-16 08:06:35,False,True,False,False,False,True,True
23,Less than 25,Low,0,0.0,3,0,0,2014-01-28 02:07:15,2014-01-28 08:01:14,False,False,False,False,False,False,True
52,Greater than 45,High,3,-2.0,9,0,0,2013-07-27 10:50:36,2013-07-28 02:01:45,False,True,False,False,False,True,True
23,Less than 25,High,4,-1.0,9,0,0,2014-01-14 03:17:08,2014-01-17 03:58:38,False,False,False,False,False,True,False
57,Greater than 45,Low,0,-2.0,1,0,0,2013-07-16 09:13:15,2013-07-18 11:14:39,False,True,False,False,False,True,False
33,25 - 45,High,14,-1.0,8,1,1,2014-01-18 09:19:00,2014-01-19 08:18:53,False,False,False,False,False,True,False
32,25 - 45,Low,7,-1.0,1,0,0,2014-03-23 09:07:04,2014-03-24 02:30:02,False,False,False,False,False,True,False
30,25 - 45,Low,0,-1.0,1,0,0,2013-01-18 08:26:44,2013-01-19 01:18:54,False,True,False,False,False,True,False
32,25 - 45,Medium,4,-1.0,6,1,1,2013-02-13 05:34:20,2014-04-03 06:22:15,False,False,False,False,False,True,False
26,25 - 45,High,1,0.0,10,1,1,2013-08-11 05:05:22,2013-10-07 09:16:33,False,False,False,False,False,True,False
28,25 - 45,Low,1,0.0,1,1,1,2014-03-01 02:22:04,2014-03-01 10:22:26,False,False,False,False,False,True,False
54,Greater than 45,High,11,-1.0,8,0,0,2013-03-27 05:20:57,2013-03-28 07:45:04,False,False,False,False,False,True,False
45,Greater than 45,Low,0,0.0,1,0,0,2013-03-04 04:31:18,2013-04-10 05:02:33,False,True,False,False,False,True,False
34,25 - 45,Low,1,-1.0,1,1,1,2013-03-11 11:13:19,2013-03-13 01:46:37,False,False,False,False,False,True,True
49,Greater than 45,Low,12,-1.0,2,1,1,2014-02-18 05:07:04,2014-02-21 04:17:55,False,True,False,False,False,True,False
55,Greater than 45,Low,0,-1.0,1,1,1,2013-12-22 12:42:17,2013-12-22 01:00:00,False,True,False,False,False,True,True
37,25 - 45,High,12,0.0,9,1,1,2013-01-11 02:22:05,2013-01-11 08:05:10,False,False,False,False,False,True,False
46,Greater than 45,Medium,2,-1.0,6,0,0,2013-03-24 07:46:10,2013-03-25 08:04:20,False,False,False,False,False,True,True
66,Greater than 45,Low,0,0.0,1,1,1,2013-08-14 05:00:03,2013-08-15 04:51:13,False,True,False,False,False,True,True
23,Less than 25,Low,2,-2.0,4,1,1,2014-06-28 12:16:41,2014-06-30 11:19:23,False,False,True,False,False,False,False
30,25 - 45,Low,4,-10.0,2,0,0,2013-03-15 05:52:37,2013-03-22 09:44:51,False,False,False,False,False,True,False
36,25 - 45,Low,1,-19.0,2,1,1,2014-03-02 12:45:36,2014-03-21 11:05:26,False,True,False,False,False,True,False
35,25 - 45,Low,4,-1.0,2,0,0,2013-08-06 08:24:10,2014-01-23 05:55:11,False,True,False,False,False,True,False
39,25 - 45,Low,8,-1.0,4,0,0,2013-04-11 02:07:58,2013-05-21 06:41:12,False,False,False,False,False,True,False
23,Less than 25,Medium,4,-1.0,7,1,1,2013-12-03 08:34:00,2013-12-04 08:03:41,False,False,False,False,False,True,False
50,Greater than 45,Medium,9,-1.0,5,1,1,2013-11-17 10:51:58,2013-12-16 08:46:39,False,False,True,False,False,True,True
22,Less than 25,High,0,-1.0,10,0,0,2013-05-09 06:01:25,2013-05-13 03:50:36,False,False,False,False,False,True,True
30,25 - 45,Medium,2,-1.0,7,0,0,2013-01-29 08:26:44,2013-01-30 08:54:42,False,False,False,False,False,True,True
53,Greater than 45,Low,0,-1.0,2,1,1,2014-07-04 10:27:05,2014-07-08 09:34:22,False,True,False,False,False,True,True
27,25 - 45,Low,0,-1.0,1,1,1,2014-08-15 08:03:05,2014-08-20 09:37:56,False,False,False,False,False,True,True
23,Less than 25,High,6,-1.0,8,0,0,2013-04-05 03:50:59,2013-05-09 09:31:20,False,False,True,False,False,True,True
49,Greater than 45,Low,2,-1.0,2,1,1,2013-08-10 09:55:10,2013-08-22 09:53:33,False,True,False,False,False,False,True
26,25 - 45,High,2,-1.0,9,1,1,2014-09-19 07:09:49,2014-09-20 06:58:35,False,True,False,False,False,True,False
29,25 - 45,High,0,-1.0,9,0,0,2013-11-16 08:17:51,2013-11-17 08:20:01,False,False,False,False,False,True,False
49,Greater than 45,Low,0,0.0,1,0,0,2013-01-06 03:17:29,2013-01-07 08:39:20,False,False,False,False,False,False,False
41,25 - 45,Low,1,0.0,2,0,0,2013-01-14 02:19:29,2013-02-12 05:24:53,False,True,False,False,False,False,True
56,Greater than 45,High,9,0.0,8,0,0,2014-01-07 12:09:17,2014-01-08 04:07:24,False,False,False,False,False,True,True
28,25 - 45,Low,1,-1.0,4,1,1,2013-09-30 10:41:28,2013-10-01 07:40:06,False,False,False,False,False,False,True
35,25 - 45,Low,1,-1.0,1,0,0,2014-03-10 07:27:18,2014-03-11 12:57:04,False,False,False,False,False,False,False
35,25 - 45,High,13,0.0,8,0,0,2013-03-13 01:13:54,2013-03-15 10:13:46,False,False,False,False,False,False,False
21,Less than 25,High,0,0.0,10,0,0,2013-01-31 01:46:36,2013-04-19 01:09:04,False,False,False,False,False,False,False
27,25 - 45,High,18,0.0,9,1,1,2013-04-09 01:28:20,2013-04-09 07:13:00,False,False,False,False,False,True,False
35,25 - 45,Medium,2,-1.0,7,0,0,2014-03-21 03:10:20,2014-03-22 08:07:10,False,False,False,False,False,True,True
25,25 - 45,Low,0,-1.0,3,0,0,2013-03-19 04:15:00,2013-03-20 07:31:24,False,True,False,False,False,True,False
38,25 - 45,Medium,2,-1.0,5,1,1,2013-10-12 09:25:18,2013-10-20 02:55:08,False,True,False,False,False,True,False
31,25 - 45,Low,7,-1.0,3,0,0,2014-03-09 04:46:09,2014-03-10 09:42:05,False,True,False,False,False,True,True
35,25 - 45,Low,0,-1.0,4,0,0,2014-01-18 05:06:51,2014-01-19 09:04:34,False,False,False,False,False,True,True
21,Less than 25,High,7,-1.0,10,1,1,2013-04-30 06:37:17,2013-05-11 02:40:17,False,False,False,False,False,True,False
26,25 - 45,Medium,0,-3.0,7,1,1,2013-04-02 11:42:29,2013-04-04 07:59:42,False,True,False,False,False,True,False
57,Greater than 45,Low,7,-1.0,1,1,0,2013-01-27 07:37:35,2013-06-28 05:35:04,False,True,False,False,False,True,False
29,25 - 45,Low,1,-18.0,2,0,0,2014-01-10 09:37:11,2014-01-13 07:58:10,False,True,False,False,False,True,False
49,Greater than 45,Low,1,-1.0,1,1,1,2013-01-19 01:22:35,2013-01-24 09:31:50,False,False,True,False,False,True,False
31,25 - 45,Medium,5,-1.0,5,1,1,2013-01-18 09:23:08,2013-01-29 10:28:30,False,False,False,False,False,True,False
27,25 - 45,High,10,0.0,8,1,1,2013-08-22 03:03:57,2013-08-22 08:25:10,False,False,False,False,False,True,False
31,25 - 45,Medium,0,-5.0,6,0,0,2013-10-27 06:08:06,2013-10-31 09:28:56,False,False,False,False,False,False,True
40,25 - 45,Low,0,0.0,2,0,0,2013-08-10 12:52:53,2013-08-10 09:20:05,False,True,False,False,False,True,True
61,Greater than 45,Low,8,-22.0,2,1,1,2013-06-04 07:23:25,2013-06-05 01:21:53,False,False,False,False,False,True,False
44,25 - 45,Low,0,-1.0,1,1,1,2014-04-14 09:02:39,2014-04-15 01:17:38,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-1.0,1,0,0,2013-10-05 03:53:47,2013-10-06 08:40:20,False,True,False,False,False,True,True
35,25 - 45,Medium,4,-1.0,5,1,1,2014-07-04 08:09:39,2014-07-05 10:55:53,False,True,False,False,False,True,False
27,25 - 45,Low,1,0.0,2,1,0,2013-02-27 12:25:38,2013-02-27 02:41:09,False,False,False,False,False,True,False
22,Less than 25,High,0,-1.0,10,1,1,2014-06-06 05:49:14,2014-06-07 07:49:48,False,False,False,False,False,True,True
24,Less than 25,High,9,-1.0,9,1,1,2013-04-29 07:23:26,2013-05-02 09:55:11,False,False,False,False,False,True,True
42,25 - 45,Medium,3,0.0,5,1,1,2013-09-07 12:53:53,2013-09-07 01:14:30,False,True,False,False,False,True,False
20,Less than 25,High,0,0.0,10,1,1,2014-11-26 01:14:13,2014-11-26 08:37:39,False,True,False,False,False,False,False
26,25 - 45,Low,0,-1.0,1,1,1,2013-10-19 02:44:06,2013-10-21 08:05:00,False,False,False,False,True,True,False
37,25 - 45,Low,2,-2.0,1,0,0,2013-04-16 05:14:39,2013-04-17 05:35:24,False,True,False,False,False,True,True
62,Greater than 45,High,13,-1.0,8,1,1,2014-10-29 07:42:23,2014-10-30 08:42:11,False,False,False,False,False,True,False
32,25 - 45,Medium,0,-1.0,5,0,0,2013-03-07 11:30:49,2013-03-08 02:03:41,False,False,False,False,False,True,True
28,25 - 45,Medium,10,-1.0,7,1,1,2013-04-16 11:48:03,2013-12-16 04:04:48,False,False,False,False,False,True,False
29,25 - 45,Low,1,-2.0,3,0,0,2013-08-17 11:18:48,2013-08-18 02:02:42,False,True,False,False,False,True,False
31,25 - 45,Low,0,-1.0,2,0,0,2013-09-21 09:12:18,2013-09-22 08:15:55,False,False,False,False,False,True,True
45,Greater than 45,Low,7,-1.0,2,1,1,2014-05-08 07:46:46,2014-05-09 01:24:37,False,True,False,False,False,False,False
25,25 - 45,Medium,5,-3.0,7,0,0,2013-01-25 01:47:43,2013-01-25 09:37:49,False,True,False,False,False,False,False
38,25 - 45,Medium,11,-1.0,6,0,0,2013-08-02 09:45:18,2013-08-20 10:59:27,False,False,False,False,False,True,False
31,25 - 45,Low,2,0.0,3,0,0,2013-05-10 02:37:25,2013-05-10 08:03:14,False,True,False,False,False,True,True
53,Greater than 45,Medium,13,-1.0,7,0,0,2013-04-03 04:57:52,2013-07-03 10:10:58,False,False,False,False,False,True,False
25,25 - 45,High,2,-1.0,8,1,1,2013-04-20 11:42:08,2013-04-21 01:50:16,False,False,False,False,False,False,False
38,25 - 45,Low,0,-1.0,4,1,1,2014-05-31 07:26:28,2014-06-01 07:53:06,False,True,False,False,False,False,False
35,25 - 45,High,5,-19.0,8,0,0,2013-12-05 01:07:45,2013-12-11 11:57:00,False,False,False,False,False,True,False
34,25 - 45,Medium,1,-1.0,5,0,0,2013-05-26 09:18:06,2013-05-27 06:09:09,False,True,False,False,False,True,True
38,25 - 45,Low,1,-1.0,4,1,1,2014-06-19 11:13:05,2014-09-05 01:38:33,False,False,False,False,False,True,False
26,25 - 45,Low,0,-1.0,4,0,0,2014-02-11 05:01:54,2014-02-12 02:28:50,False,True,False,False,False,True,False
22,Less than 25,Low,0,-1.0,3,0,0,2013-08-21 06:04:09,2013-08-22 04:45:08,False,False,False,False,False,True,False
52,Greater than 45,Low,0,-1.0,4,1,1,2013-05-25 08:17:56,2013-06-20 08:38:12,False,False,False,False,False,True,False
39,25 - 45,High,19,-1.0,9,1,1,2013-04-20 06:19:47,2013-10-17 05:09:38,False,False,False,False,False,True,False
23,Less than 25,Low,0,-1.0,3,0,0,2013-03-23 09:45:20,2013-03-24 06:30:07,False,True,False,False,False,False,True
43,25 - 45,Low,1,-1.0,1,1,1,2014-11-02 09:58:33,2014-11-03 08:59:17,False,False,True,False,False,True,True
22,Less than 25,Medium,1,-1.0,6,0,0,2013-03-05 09:14:57,2013-03-07 05:10:56,False,False,False,False,False,True,False
23,Less than 25,High,3,-1.0,10,1,1,2014-09-26 03:52:35,2014-11-18 10:06:29,False,False,False,False,False,True,False
24,Less than 25,Medium,5,16.0,6,1,1,2013-10-09 04:55:36,2013-10-28 02:19:21,False,True,False,False,False,True,False
29,25 - 45,Low,0,-1.0,2,0,0,2013-08-03 08:35:21,2013-08-05 04:16:09,False,False,True,False,False,True,True
47,Greater than 45,Medium,3,-1.0,6,1,1,2013-02-07 10:53:41,2013-02-13 09:36:28,False,False,True,False,False,True,True
21,Less than 25,Low,0,-1.0,4,1,1,2013-03-28 05:25:09,2013-03-29 12:58:27,False,False,False,False,False,True,False
21,Less than 25,Low,1,-1.0,3,1,0,2013-06-16 12:36:42,2013-06-16 07:01:42,False,False,False,False,False,True,False
21,Less than 25,Medium,0,-1.0,6,0,0,2013-08-24 08:03:44,2013-08-25 08:34:40,False,False,False,False,False,False,False
75,Greater than 45,Low,5,-1.0,1,0,0,2013-07-31 04:54:07,2013-08-01 07:43:39,False,False,False,False,False,False,False
45,Greater than 45,Medium,0,-1.0,6,1,1,2014-07-10 12:54:53,2014-07-12 04:54:53,False,True,False,False,False,True,False
31,25 - 45,High,0,-1.0,9,0,0,2013-11-10 05:13:10,2013-11-15 03:36:58,False,True,False,False,False,False,True
45,Greater than 45,Low,0,0.0,1,0,0,2013-05-09 01:46:12,2013-05-10 12:10:14,False,False,False,False,True,True,False
20,Less than 25,High,0,0.0,8,1,1,2014-12-16 02:14:07,2014-12-18 09:54:50,False,True,False,False,False,False,False
21,Less than 25,Medium,0,-1.0,5,0,0,2013-05-13 07:56:26,2013-05-15 01:24:31,False,False,False,False,False,True,False
61,Greater than 45,Low,12,-1.0,3,0,0,2013-02-05 05:43:08,2013-10-05 05:26:21,False,False,False,False,False,True,False
60,Greater than 45,Medium,0,0.0,7,0,0,2013-03-20 03:59:30,2013-04-02 11:35:13,False,True,False,False,False,False,False
27,25 - 45,Medium,9,-1.0,7,1,1,2014-05-12 01:24:43,2014-06-05 09:17:42,False,False,False,False,False,True,False
34,25 - 45,High,0,-1.0,8,1,1,2014-09-26 02:13:08,2014-10-29 10:16:27,False,False,False,False,False,True,False
29,25 - 45,High,14,0.0,10,1,1,2014-07-22 06:45:28,2014-07-22 08:24:41,False,True,False,False,False,True,False
40,25 - 45,Low,1,-1.0,3,0,0,2013-08-14 11:28:56,2013-09-25 11:09:03,False,True,False,False,False,True,False
20,Less than 25,Low,0,-1.0,4,0,0,2014-02-10 07:08:16,2014-02-11 11:50:51,False,False,False,False,False,False,False
32,25 - 45,High,14,-1.0,8,1,1,2014-11-04 03:33:19,2014-11-05 10:29:37,False,False,False,False,False,True,False
25,25 - 45,Medium,3,-1.0,6,1,1,2014-04-11 06:11:56,2014-04-12 09:13:48,False,False,False,False,False,True,False
27,25 - 45,Medium,0,-1.0,5,0,0,2013-04-29 03:55:56,2013-05-01 03:19:29,False,False,False,False,True,True,True
23,Less than 25,Low,1,-1.0,3,1,1,2014-02-25 05:41:36,2014-02-26 10:49:28,False,False,False,False,False,True,False
36,25 - 45,Low,1,-2.0,2,0,0,2014-03-18 06:08:02,2014-03-19 01:20:16,False,True,False,False,False,True,False
26,25 - 45,Low,1,0.0,3,0,0,2013-01-24 12:37:35,2013-01-24 10:48:46,False,True,False,False,False,True,False
21,Less than 25,Medium,1,-1.0,6,1,1,2014-01-07 03:45:13,2014-01-09 08:24:23,False,False,False,False,False,True,False
30,25 - 45,Low,2,-1.0,2,1,1,2013-03-31 02:47:55,2013-04-01 02:34:42,False,True,False,False,False,True,True
31,25 - 45,Low,5,-1.0,1,0,0,2013-08-21 01:16:09,2013-08-22 08:48:59,False,False,False,False,True,True,False
38,25 - 45,Low,0,-1.0,1,0,0,2013-05-13 02:11:53,2013-05-14 04:30:04,False,False,True,False,False,True,True
23,Less than 25,Medium,2,-1.0,7,0,0,2013-01-15 04:57:11,2013-02-02 11:24:05,False,False,False,False,False,True,False
33,25 - 45,Low,1,-17.0,2,0,0,2013-11-02 05:15:33,2013-11-03 01:25:20,False,False,False,False,False,True,False
31,25 - 45,High,10,-3.0,8,0,0,2014-02-07 03:57:04,2014-02-08 09:36:26,False,False,False,False,False,False,False
27,25 - 45,Low,0,-4.0,3,0,0,2013-07-11 11:54:13,2013-07-12 01:44:05,False,True,False,False,False,False,False
27,25 - 45,Medium,6,-1.0,7,1,1,2013-08-06 11:10:26,2013-08-07 08:38:20,False,False,False,False,False,True,False
48,Greater than 45,Low,8,-26.0,4,1,1,2014-01-11 11:55:03,2014-02-04 05:57:53,False,True,False,False,False,False,True
22,Less than 25,Medium,6,-1.0,7,1,1,2014-07-22 03:12:05,2014-07-24 06:06:22,False,False,False,False,False,True,False
25,25 - 45,Low,0,-2.0,2,0,0,2013-05-26 01:54:05,2013-05-26 09:24:25,False,True,False,False,False,True,True
33,25 - 45,Low,0,0.0,1,0,0,2014-03-03 03:25:46,2014-03-03 08:38:42,False,False,False,False,False,True,True
31,25 - 45,Low,1,-1.0,3,1,1,2014-07-03 10:01:59,2014-08-08 10:32:16,False,True,False,False,False,True,False
43,25 - 45,Low,1,-30.0,1,0,0,2013-07-16 06:41:37,2013-07-17 07:35:00,False,True,False,False,False,True,False
69,Greater than 45,Low,0,0.0,1,0,0,2014-02-17 12:41:46,2014-02-17 10:01:43,False,False,True,False,False,False,True
39,25 - 45,Low,0,-1.0,1,0,0,2013-08-24 11:36:32,2013-08-25 08:34:53,False,True,False,False,False,True,True
29,25 - 45,Low,1,0.0,2,1,1,2014-06-04 04:26:13,2014-06-04 09:33:43,False,False,False,False,False,True,True
34,25 - 45,Low,0,-1.0,1,0,0,2013-01-28 01:41:49,2013-05-24 07:34:24,False,True,False,False,False,True,False
22,Less than 25,Medium,1,0.0,7,1,1,2013-12-07 12:29:20,2013-12-07 07:33:19,False,False,False,False,False,True,False
36,25 - 45,Low,1,-1.0,2,0,0,2013-12-14 05:59:59,2013-12-15 09:13:09,False,False,False,False,False,False,False
49,Greater than 45,Low,0,0.0,1,0,0,2013-08-02 04:43:01,2013-08-02 08:31:32,False,True,False,False,False,True,True
29,25 - 45,Low,0,-3.0,2,0,0,2013-12-13 11:10:42,2013-12-14 01:25:05,False,False,False,False,False,False,False
44,25 - 45,Low,0,-1.0,1,0,0,2013-10-19 10:50:50,2013-10-20 02:20:06,False,False,False,False,False,True,False
51,Greater than 45,Low,0,-2.0,1,0,0,2013-01-30 08:18:59,2013-01-31 08:50:16,False,True,False,False,False,False,False
28,25 - 45,Medium,6,-1.0,6,1,1,2013-03-17 09:01:58,2013-03-18 01:40:10,False,False,False,False,False,True,True
48,Greater than 45,Low,0,0.0,1,0,0,2013-01-02 02:49:09,2013-01-02 07:16:44,False,False,False,False,False,False,True
34,25 - 45,Medium,15,-6.0,7,0,0,2013-04-20 04:52:17,2013-04-26 10:39:19,False,False,False,False,False,True,False
37,25 - 45,Low,1,-1.0,1,0,0,2013-09-11 07:49:15,2013-09-12 08:10:44,False,True,False,False,False,False,False
21,Less than 25,High,2,-1.0,9,0,0,2014-03-19 07:43:15,2014-03-20 09:45:37,False,False,False,False,False,True,False
43,25 - 45,High,22,-1.0,10,1,1,2014-07-10 12:37:17,2014-08-06 05:04:56,False,True,False,False,False,False,True
28,25 - 45,Medium,5,-1.0,6,1,1,2014-05-11 01:52:29,2014-07-01 09:21:31,False,False,False,False,False,True,False
23,Less than 25,Low,2,-1.0,4,1,1,2014-07-11 01:42:55,2014-07-12 08:01:56,False,False,False,False,False,True,True
